haut_tot,haut_tronc,tronc_diam,age_estim,ratio_h_d,nb_voisins_20m,nb_voisins_50m,nb_voisins_100m,dist_plus_proche,fk_stadedev,fk_port,fk_pied,fk_situation,fk_revetement,remarquable,clc_quartier,y
8.0,2.0,80.0,20.0,10.0,2,13,48,9.70523395497053,jeune,semi libre,gazon,alignement,non,non,quartier du vermandois,0
8.0,2.0,85.0,20.0,9.411764705882353,4,12,52,9.990153535174592,jeune,semi libre,gazon,alignement,non,non,quartier du vermandois,0
8.0,2.0,80.0,20.0,10.0,2,14,56,9.971791263375078,jeune,semi libre,gazon,alignement,non,non,quartier du vermandois,0
9.0,2.0,105.0,20.0,8.571428571428571,4,13,58,9.971791263375078,jeune,semi libre,gazon,alignement,non,non,quartier du vermandois,0
9.0,2.0,105.0,20.0,8.571428571428571,2,13,57,9.195455247430415,jeune,semi libre,gazon,alignement,non,non,quartier du vermandois,0
11.0,2.0,120.0,20.0,9.166666666666668,3,13,56,9.195455247430415,jeune,semi libre,gazon,alignement,non,non,quartier du vermandois,0
12.0,2.0,100.0,20.0,12.0,3,11,55,9.30846415081122,jeune,semi libre,gazon,alignement,non,non,quartier du vermandois,0
12.0,2.0,105.0,20.0,11.428571428571429,3,11,53,9.30846415081122,jeune,semi libre,gazon,alignement,non,non,quartier du vermandois,0
9.0,2.0,95.0,20.0,9.473684210526317,4,9,52,9.405689013122284,jeune,semi libre,gazon,alignement,non,non,quartier du vermandois,0
11.0,2.0,125.0,20.0,8.8,4,8,49,9.405689013122284,jeune,semi libre,gazon,alignement,non,non,quartier du vermandois,0
9.0,2.0,85.0,20.0,10.588235294117647,3,7,44,9.433604280329684,jeune,semi libre,gazon,alignement,non,non,quartier du vermandois,0
10.0,2.0,100.0,20.0,10.0,3,6,40,9.930926350417636,jeune,semi libre,gazon,alignement,non,non,quartier du vermandois,0
11.0,2.0,110.0,20.0,10.0,1,5,39,9.930926350417636,jeune,semi libre,gazon,alignement,non,non,quartier du vermandois,0
8.0,2.0,70.0,15.0,11.428571428571429,1,7,25,9.303505356807358,jeune,semi libre,gazon,alignement,non,non,quartier du vermandois,0
8.0,2.0,70.0,15.0,11.428571428571429,1,6,34,9.303505356807358,jeune,semi libre,gazon,alignement,non,non,quartier du vermandois,0
9.0,2.0,95.0,20.0,9.473684210526317,2,13,52,10.222474243203044,jeune,semi libre,gazon,alignement,non,non,quartier du vermandois,0
9.0,2.0,95.0,20.0,9.473684210526317,3,14,51,9.747928865523516,jeune,semi libre,gazon,alignement,non,non,quartier du vermandois,0
9.0,2.0,85.0,20.0,10.588235294117647,4,13,50,9.747928865523516,jeune,semi libre,gazon,alignement,non,non,quartier du vermandois,0
9.0,2.0,90.0,20.0,10.0,4,14,49,9.935858272738182,jeune,semi libre,gazon,alignement,non,non,quartier du vermandois,0
9.0,2.0,90.0,20.0,10.0,4,14,46,9.49372951211544,jeune,semi libre,gazon,alignement,non,non,quartier du vermandois,0
9.0,2.0,90.0,20.0,10.0,4,14,49,9.109088333170776,jeune,semi libre,gazon,alignement,non,non,quartier du vermandois,0
10.0,2.0,107.0,20.0,9.345794392523365,3,13,49,9.109088333170776,jeune,semi libre,gazon,alignement,non,non,quartier du vermandois,0
10.0,2.0,110.0,20.0,9.09090909090909,3,14,52,10.088587217597631,jeune,semi libre,gazon,alignement,non,non,quartier du vermandois,0
10.0,2.0,85.0,20.0,11.764705882352942,3,14,51,9.925525667782887,jeune,semi libre,gazon,alignement,non,non,quartier du vermandois,0
10.0,2.0,100.0,20.0,10.0,2,13,52,9.897796751519977,jeune,semi libre,gazon,alignement,non,non,quartier du vermandois,0
8.0,2.0,70.0,20.0,11.428571428571429,4,14,56,9.897796751519977,jeune,semi libre,gazon,alignement,non,non,quartier du vermandois,0
9.0,2.0,110.0,20.0,8.181818181818182,3,11,53,9.389235044655727,jeune,semi libre,gazon,alignement,non,non,quartier du vermandois,0
8.0,2.0,96.0,20.0,8.333333333333334,3,12,52,9.389235044655727,jeune,semi libre,gazon,alignement,non,non,quartier du vermandois,0
10.0,2.0,98.0,20.0,10.204081632653061,3,13,52,10.018570790839256,jeune,semi libre,gazon,alignement,non,non,quartier du vermandois,0
10.0,2.0,95.0,20.0,10.526315789473685,3,12,51,9.91994447777665,jeune,semi libre,gazon,alignement,non,non,quartier du vermandois,0
11.0,2.0,110.0,20.0,10.0,3,13,51,9.874390539385583,jeune,semi libre,gazon,alignement,non,non,quartier du vermandois,0
8.0,2.0,75.0,20.0,10.666666666666666,3,13,50,9.874390539385583,jeune,semi libre,gazon,alignement,non,non,quartier du vermandois,0
8.0,2.0,80.0,20.0,10.0,3,11,49,10.052936884789073,jeune,semi libre,gazon,alignement,non,non,quartier du vermandois,0
8.0,2.0,90.0,20.0,8.88888888888889,3,11,50,10.152985659302773,jeune,semi libre,gazon,alignement,non,non,quartier du vermandois,0
8.0,2.0,75.0,20.0,10.666666666666666,3,10,51,9.570997837810403,jeune,semi libre,gazon,alignement,non,non,quartier du vermandois,0
10.0,2.0,100.0,20.0,10.0,3,10,58,9.570997837810403,jeune,semi libre,gazon,alignement,non,non,quartier du vermandois,0
7.0,2.0,80.0,20.0,8.75,3,9,63,10.094574146933176,jeune,semi libre,gazon,alignement,non,non,quartier du vermandois,0
8.0,2.0,80.0,20.0,10.0,2,8,56,10.192006380434382,jeune,semi libre,gazon,alignement,non,non,quartier du vermandois,0
9.0,2.0,83.0,20.0,10.843373493975903,3,9,52,9.993785757339344,jeune,semi libre,gazon,alignement,non,non,quartier du vermandois,0
8.0,2.0,75.0,20.0,10.666666666666666,3,9,51,9.696836074530609,jeune,semi libre,gazon,alignement,non,non,quartier du vermandois,0
8.0,2.0,80.0,20.0,10.0,3,8,51,9.696836074530609,jeune,semi libre,gazon,alignement,non,non,quartier du vermandois,0
7.0,2.0,75.0,20.0,9.333333333333334,3,8,49,10.1098939826974,jeune,semi libre,gazon,alignement,non,non,quartier du vermandois,0
8.0,2.0,85.0,20.0,9.411764705882353,3,9,46,9.617417633303582,jeune,semi libre,gazon,alignement,non,non,quartier du vermandois,0
9.0,2.0,80.0,20.0,11.25,2,9,48,9.617417633303582,jeune,semi libre,gazon,alignement,non,non,quartier du vermandois,0
6.0,2.0,43.0,20.0,13.953488372093023,3,9,47,9.672657130672937,jeune,semi libre,gazon,alignement,non,non,quartier du vermandois,0
9.0,2.0,77.0,20.0,11.688311688311687,3,7,45,9.957287570820213,jeune,semi libre,gazon,alignement,non,non,quartier du vermandois,0
8.0,2.0,118.0,20.0,6.779661016949153,2,6,44,9.957287570820213,jeune,semi libre,gazon,alignement,non,non,quartier du vermandois,0
8.0,2.0,105.0,20.0,7.619047619047619,3,6,41,9.981407757457974,jeune,semi libre,gazon,alignement,non,non,quartier du vermandois,0
8.0,2.0,95.0,20.0,8.421052631578947,1,4,40,10.357832098182948,jeune,semi libre,gazon,alignement,non,non,quartier du vermandois,0
8.0,2.0,62.0,20.0,12.903225806451614,1,12,27,15.351171038265868,jeune,semi libre,bande de terre,alignement,non,non,quartier du vermandois,0
8.0,2.0,54.0,20.0,14.814814814814813,2,11,34,14.863128345548754,jeune,semi libre,bande de terre,alignement,non,non,quartier du vermandois,0
8.0,2.0,70.0,20.0,11.428571428571429,2,12,37,14.863128345548754,jeune,semi libre,bande de terre,alignement,non,non,quartier du vermandois,0
8.0,2.0,70.0,20.0,11.428571428571429,1,11,40,16.723268915977528,jeune,semi libre,bande de terre,alignement,non,non,quartier du vermandois,0
8.0,2.0,65.0,20.0,12.307692307692307,1,10,41,15.023422246865499,jeune,semi libre,bande de terre,alignement,non,non,quartier du vermandois,0
8.0,2.0,63.0,20.0,12.698412698412698,2,12,39,14.922246421099452,jeune,semi libre,bande de terre,alignement,non,non,quartier du vermandois,0
8.0,2.0,75.0,20.0,10.666666666666666,1,12,37,14.922246421099452,jeune,semi libre,bande de terre,alignement,non,non,quartier du vermandois,0
8.0,2.0,55.0,20.0,14.545454545454545,1,11,34,14.944268478569374,jeune,semi libre,bande de terre,alignement,non,non,quartier du vermandois,0
8.0,2.0,58.0,20.0,13.793103448275863,2,10,32,14.288695826535585,jeune,semi libre,bande de terre,alignement,non,non,quartier du vermandois,0
8.0,2.0,63.0,20.0,12.698412698412698,2,6,30,14.288695826535585,jeune,semi libre,bande de terre,alignement,non,non,quartier du vermandois,0
8.0,2.0,53.0,20.0,15.094339622641508,2,7,29,15.699036053244317,jeune,semi libre,bande de terre,alignement,non,non,quartier du vermandois,0
8.0,2.0,62.0,20.0,12.903225806451614,1,10,27,18.988194911785868,jeune,semi libre,bande de terre,alignement,non,non,quartier du vermandois,0
10.0,3.0,120.0,25.0,8.333333333333334,2,9,21,6.676448943602006,adulte,semi libre,bande de terre,alignement,non,non,"quartier saint-martin - o""estres",0
10.0,3.0,110.0,25.0,9.09090909090909,2,9,18,6.676448943602006,adulte,semi libre,bande de terre,alignement,non,non,"quartier saint-martin - o""estres",0
10.0,3.0,120.0,25.0,8.333333333333334,2,7,17,11.60554428061341,adulte,semi libre,bande de terre,alignement,non,non,"quartier saint-martin - o""estres",0
7.0,2.0,80.0,20.0,8.75,1,4,16,15.482357262993801,jeune,semi libre,bande de terre,alignement,non,non,quartier du vermandois,0
7.0,2.0,70.0,20.0,10.0,2,3,16,15.482357262993801,jeune,semi libre,bande de terre,alignement,non,non,quartier du vermandois,0
7.0,2.0,70.0,20.0,10.0,1,4,15,16.689451366595836,jeune,semi libre,bande de terre,alignement,non,non,quartier du vermandois,0
8.0,2.0,80.0,20.0,10.0,1,5,9,14.724636554902093,jeune,semi libre,bande de terre,alignement,non,non,quartier du vermandois,0
8.0,2.0,70.0,20.0,11.428571428571429,2,5,8,14.724636554902093,jeune,semi libre,bande de terre,alignement,non,non,quartier du vermandois,0
7.0,2.0,60.0,20.0,11.666666666666668,2,5,8,14.967640071774058,jeune,semi libre,bande de terre,alignement,non,non,quartier du vermandois,0
7.0,2.0,70.0,20.0,10.0,2,5,7,14.967640071774058,jeune,semi libre,bande de terre,alignement,non,non,quartier du vermandois,0
7.0,2.0,50.0,20.0,14.0,2,4,6,14.650881534769988,jeune,semi libre,bande de terre,alignement,non,non,quartier du vermandois,0
8.0,2.0,50.0,20.0,16.0,1,3,7,14.650881534769988,jeune,semi libre,bande de terre,alignement,non,non,quartier du vermandois,0
7.0,2.0,65.0,20.0,10.769230769230768,1,12,29,10.037182783920343,jeune,semi libre,gazon,alignement,non,non,quartier du vermandois,0
8.0,2.0,55.0,20.0,14.545454545454545,2,11,28,10.037182783920343,jeune,semi libre,gazon,alignement,non,non,quartier du vermandois,0
8.0,2.0,80.0,20.0,10.0,2,11,26,10.134705708022878,jeune,semi libre,gazon,alignement,non,non,quartier du vermandois,0
5.0,1.0,45.0,20.0,11.11111111111111,1,11,24,13.76227672212646,jeune,semi libre,gazon,alignement,non,non,"quartier saint-martin - o""estres",0
14.0,3.0,65.0,30.0,21.538461538461537,6,6,11,1.375059246108638,adulte,semi libre,gazon,groupe,non,non,quartier du vermandois,0
14.0,3.0,95.0,30.0,14.73684210526316,5,6,11,1.375059246108638,adulte,semi libre,gazon,groupe,non,non,quartier du vermandois,0
14.0,3.0,70.0,30.0,20.0,5,6,11,1.2956730759842578,adulte,semi libre,gazon,groupe,non,non,quartier du vermandois,0
14.0,3.0,65.0,30.0,21.538461538461537,5,6,11,1.2758882240800276,adulte,semi libre,gazon,groupe,non,non,quartier du vermandois,0
14.0,3.0,90.0,30.0,15.555555555555555,6,6,11,1.2758882240800276,adulte,semi libre,gazon,groupe,non,non,quartier du vermandois,0
14.0,4.0,170.0,40.0,8.23529411764706,6,6,12,5.820269564096529,adulte,semi libre,gazon,groupe,non,non,quartier du vermandois,0
12.0,4.0,165.0,40.0,7.272727272727273,3,6,12,5.820269564096529,adulte,semi libre,gazon,groupe,non,non,quartier du vermandois,0
22.0,4.0,175.0,40.0,12.571428571428571,5,13,73,10.45249479545612,adulte,semi libre,gazon,isol'e,non,non,quartier de l'europe,0
9.0,2.0,115.0,40.0,7.82608695652174,2,12,61,7.510198156302146,adulte,r'eduit rel^ach'e,bande de terre,alignement,non,non,quartier de l'europe,0
9.0,2.0,130.0,40.0,6.9230769230769225,4,13,64,7.510198156302146,adulte,r'eduit rel^ach'e,bande de terre,alignement,non,non,quartier de l'europe,0
9.0,2.0,130.0,40.0,6.9230769230769225,5,13,66,4.869126111671003,adulte,r'eduit rel^ach'e,bande de terre,alignement,non,non,quartier de l'europe,0
9.0,2.0,145.0,40.0,6.206896551724138,6,12,63,4.336314199997736,adulte,r'eduit rel^ach'e,bande de terre,alignement,non,non,quartier de l'europe,0
9.0,2.0,135.0,40.0,6.666666666666666,6,12,63,4.336314199997736,adulte,r'eduit rel^ach'e,bande de terre,alignement,non,non,quartier de l'europe,0
9.0,2.0,140.0,40.0,6.428571428571429,5,12,65,4.495756881804157,adulte,r'eduit rel^ach'e,bande de terre,alignement,non,non,quartier de l'europe,0
9.0,2.0,140.0,40.0,6.428571428571429,5,19,65,6.556805408664853,adulte,r'eduit rel^ach'e,bande de terre,alignement,non,non,quartier de l'europe,0
9.0,2.0,145.0,40.0,6.206896551724138,4,19,65,6.556805408664853,adulte,r'eduit rel^ach'e,bande de terre,alignement,non,non,quartier de l'europe,0
9.0,2.0,130.0,40.0,6.9230769230769225,3,20,68,6.768498217863478,adulte,r'eduit rel^ach'e,bande de terre,alignement,non,non,quartier de l'europe,0
10.0,2.0,70.0,25.0,14.285714285714286,2,15,56,6.54788141752581,adulte,semi libre,gazon,groupe,non,non,quartier du faubourg d'isle,0
8.0,2.0,85.0,25.0,9.411764705882353,2,18,57,5.63220654562347,adulte,semi libre,gazon,groupe,non,non,quartier du faubourg d'isle,0
8.0,2.0,70.0,25.0,11.428571428571429,2,17,56,5.63220654562347,adulte,semi libre,gazon,groupe,non,non,quartier du faubourg d'isle,0
10.0,2.0,90.0,25.0,11.11111111111111,8,29,52,6.76981569092224,adulte,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
10.0,2.0,90.0,25.0,11.11111111111111,8,31,58,6.6529618499143535,adulte,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
10.0,2.0,95.0,25.0,10.526315789473685,9,32,58,2.2472117923921857,adulte,semi libre,gazon,groupe,non,non,quartier du faubourg d'isle,0
12.0,2.0,105.0,25.0,11.428571428571429,10,33,59,1.7185000118298692,adulte,semi libre,gazon,groupe,non,non,quartier du faubourg d'isle,0
15.0,2.0,95.0,25.0,15.789473684210527,10,33,60,2.154519725785932,adulte,semi libre,gazon,groupe,non,non,quartier du faubourg d'isle,0
12.0,2.0,85.0,25.0,14.117647058823529,9,33,59,1.7185000118298692,adulte,semi libre,gazon,groupe,non,non,quartier du faubourg d'isle,0
20.0,2.5,75.0,25.0,26.666666666666668,15,32,58,2.4072340245106014,adulte,semi libre,gazon,groupe,non,non,quartier du faubourg d'isle,0
15.0,8.0,60.0,25.0,25.0,15,32,58,2.4072340245106014,adulte,semi libre,gazon,groupe,non,non,quartier du faubourg d'isle,0
8.0,3.0,30.0,10.0,26.666666666666668,13,29,58,4.7977589538544185,jeune,semi libre,gazon,isol'e,non,non,quartier du faubourg d'isle,0
22.0,3.0,90.0,25.0,24.444444444444443,11,28,55,4.03168649610005,adulte,semi libre,gazon,isol'e,non,non,quartier du faubourg d'isle,0
13.0,2.5,70.0,20.0,18.571428571428573,11,29,57,1.6323764886144365,adulte,semi libre,gazon,groupe,non,non,quartier du faubourg d'isle,0
21.0,2.0,85.0,20.0,24.705882352941178,11,29,57,1.6323764886144365,adulte,semi libre,gazon,groupe,non,non,quartier du faubourg d'isle,0
10.0,2.0,60.0,15.0,16.666666666666668,12,33,58,4.819263869519959,adulte,t^etard,gazon,isol'e,non,non,quartier du faubourg d'isle,0
8.0,2.0,60.0,15.0,13.333333333333334,16,33,59,3.0416525019190543,adulte,semi libre,gazon,groupe,non,non,quartier du faubourg d'isle,0
8.0,2.0,60.0,15.0,13.333333333333334,15,35,59,3.0416525019190543,adulte,semi libre,gazon,groupe,non,non,quartier du faubourg d'isle,0
9.0,0.5,60.0,20.0,15.0,15,35,59,4.643352561767801,adulte,semi libre,gazon,isol'e,non,non,quartier du faubourg d'isle,0
10.0,2.0,60.0,15.0,16.666666666666668,16,31,60,4.773285800018486,adulte,t^etard,gazon,alignement,non,non,quartier du faubourg d'isle,0
10.0,2.0,60.0,15.0,16.666666666666668,13,30,60,5.015644928825919,adulte,t^etard,gazon,alignement,non,non,quartier du faubourg d'isle,0
10.0,2.0,60.0,15.0,16.666666666666668,10,29,60,5.737276490867481,adulte,t^etard,gazon,alignement,non,non,quartier du faubourg d'isle,0
11.0,2.0,40.0,15.0,27.5,10,31,61,4.869369257387676,adulte,semi libre,gazon,groupe,non,non,quartier du faubourg d'isle,0
11.0,2.0,45.0,15.0,24.444444444444443,9,30,61,4.869369257387676,adulte,semi libre,gazon,groupe,non,non,quartier du faubourg d'isle,0
11.0,2.0,50.0,15.0,22.0,9,33,62,4.6436985127809685,adulte,semi libre,gazon,groupe,non,non,quartier du faubourg d'isle,0
11.0,2.0,40.0,15.0,27.5,11,32,61,4.6436985127809685,adulte,semi libre,gazon,groupe,non,non,quartier du faubourg d'isle,0
10.0,2.0,65.0,15.0,15.384615384615383,10,31,60,5.3194866339728035,adulte,t^etard,gazon,alignement,non,non,quartier du faubourg d'isle,0
10.0,2.0,65.0,15.0,15.384615384615383,12,33,64,6.191036605091312,adulte,t^etard,gazon,alignement,non,non,quartier du faubourg d'isle,0
18.0,2.5,80.0,25.0,22.5,8,29,69,1.6939115116490402,adulte,semi libre,gazon,groupe,non,non,quartier du faubourg d'isle,0
25.0,6.0,115.0,40.0,21.73913043478261,7,29,72,1.139903688780847,adulte,semi libre,gazon,groupe,non,non,quartier du faubourg d'isle,0
18.0,2.0,60.0,20.0,30.0,6,29,73,1.139903688780847,adulte,semi libre,gazon,groupe,non,non,quartier du faubourg d'isle,0
19.0,3.5,70.0,20.0,27.142857142857146,6,29,76,1.2836246256589088,adulte,semi libre,gazon,groupe,non,non,quartier du faubourg d'isle,0
15.0,3.0,50.0,20.0,30.0,5,28,80,2.135037990351728,adulte,semi libre,gazon,groupe,non,non,quartier du faubourg d'isle,0
17.0,3.0,110.0,40.0,15.454545454545453,8,29,82,4.190342917768368,adulte,semi libre,gazon,isol'e,non,non,quartier du faubourg d'isle,0
10.0,2.0,70.0,35.0,14.285714285714286,9,28,83,4.190342917768368,adulte,semi libre,gazon,isol'e,non,non,quartier du faubourg d'isle,0
15.0,5.0,80.0,35.0,18.75,7,30,83,6.16881414291231,adulte,semi libre,gazon,isol'e,non,non,quartier du faubourg d'isle,0
12.0,2.0,65.0,35.0,18.46153846153846,10,27,84,5.02330006370382,adulte,semi libre,gazon,isol'e,non,non,quartier du faubourg d'isle,0
13.0,3.0,110.0,35.0,11.818181818181817,5,27,84,14.034940879738736,adulte,semi libre,gazon,isol'e,non,non,quartier du faubourg d'isle,0
9.0,2.0,80.0,35.0,11.25,3,20,85,7.166660658894069,adulte,semi libre,gazon,groupe,non,non,quartier du faubourg d'isle,0
9.0,2.0,60.0,35.0,15.0,2,15,82,5.927096545497481,adulte,semi libre,gazon,groupe,non,non,quartier du faubourg d'isle,0
9.0,2.0,80.0,35.0,11.25,3,21,83,5.927096545497481,adulte,semi libre,gazon,groupe,non,non,quartier du faubourg d'isle,0
9.0,2.0,80.0,35.0,11.25,9,40,71,12.486126567431374,adulte,semi libre,gazon,isol'e,non,non,quartier du faubourg d'isle,0
11.0,1.5,155.0,35.0,7.096774193548387,9,27,67,8.105360634231578,adulte,semi libre,gazon,isol'e,non,non,quartier du faubourg d'isle,0
10.0,2.0,100.0,35.0,10.0,9,28,71,0.9535789898794137,adulte,semi libre,gazon,groupe,non,non,quartier du faubourg d'isle,0
10.0,2.0,65.0,35.0,15.384615384615383,9,28,71,0.9535789898794137,adulte,semi libre,gazon,groupe,non,non,quartier du faubourg d'isle,0
13.0,2.0,100.0,35.0,13.0,9,29,73,1.9142979315000028,adulte,semi libre,gazon,groupe,non,non,quartier du faubourg d'isle,0
13.0,3.5,75.0,35.0,17.333333333333332,9,29,74,0.5155615385909122,adulte,semi libre,gazon,groupe,non,non,quartier du faubourg d'isle,0
10.0,0.5,110.0,35.0,9.09090909090909,9,29,72,0.5155615385909122,adulte,semi libre,gazon,groupe,non,non,quartier du faubourg d'isle,0
10.0,2.0,70.0,35.0,14.285714285714286,10,30,72,0.4347239346843102,adulte,semi libre,gazon,groupe,non,non,quartier du faubourg d'isle,0
11.0,2.0,65.0,35.0,16.923076923076923,9,30,72,0.4347239346843102,adulte,semi libre,gazon,groupe,non,non,quartier du faubourg d'isle,0
11.0,3.0,100.0,35.0,11.0,9,30,71,1.2347000365673562,adulte,semi libre,gazon,groupe,non,non,quartier du faubourg d'isle,0
6.0,2.0,25.0,8.0,24.0,6,46,76,7.345972070094061,jeune,semi libre,gazon,isol'e,non,non,quartier du faubourg d'isle,0
6.0,2.0,20.0,8.0,30.0,4,46,75,7.345972070094061,jeune,semi libre,gazon,isol'e,non,non,quartier du faubourg d'isle,0
10.0,2.0,45.0,12.0,22.22222222222222,9,32,73,5.422033612973516,adulte,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
10.0,2.0,45.0,12.0,22.22222222222222,10,34,73,4.688711383875316,adulte,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
10.0,2.0,45.0,12.0,22.22222222222222,11,33,75,4.688711383875316,adulte,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
10.0,2.0,35.0,12.0,28.571428571428573,12,30,82,5.243126896298634,adulte,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
10.0,2.0,55.0,12.0,18.18181818181818,7,29,81,6.932730215003415,adulte,t^etard,gazon,alignement,non,non,quartier du faubourg d'isle,0
10.0,2.0,60.0,12.0,16.666666666666668,10,26,81,7.048744334182358,adulte,t^etard,gazon,alignement,non,non,quartier du faubourg d'isle,0
10.0,2.0,60.0,12.0,16.666666666666668,12,29,77,7.480704664231917,adulte,t^etard,gazon,alignement,non,non,quartier du faubourg d'isle,0
10.0,2.0,55.0,12.0,18.18181818181818,8,29,74,7.237287360380674,adulte,t^etard,gazon,alignement,non,non,quartier du faubourg d'isle,0
